Nom,prix,link,marque,Description,modele,couleur,cathegorie
Disaar Huile pousse barbe rapide - Zéro à Héro - 30 ml,1700,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/022101/1.jpg?3591,Disaar,"[""Type de l'article:Produit capillaire, pousse efficace"", 'Ingrédient:\xa0Gingimbre', 'Numéro du modèle: Disaar 1', '30 ml', ""S'adapte a tout types de de peau""]",Pousse,Neutre,beaute-hygiene-sante
White Label 1 Paire - Protecteur de talon en Gel de Silicone - Chaussettes souples pour fasciite plantaire pour peau dure,3000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/102201/1.jpg?7798,White Label,"['Soulagement de la douleur', 'Protection contre la déshydratation', 'Extra confort', 'Taille Universelle', 'Taille : Env. 10x9,5cm.', 'Épaisseur : Env. 3 mm.', ""Dimensions de l'emballage : \u200e4,2 x 3,8 x 1 pouces"", 'Poids :\xa0 2,4 onces.']",0.05,Noir,beaute-hygiene-sante
Oud Parfum THARA AL OUD - 100 Ml,13900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/515101/1.jpg?0190,Oud,"['Volume : 100 ml', 'Genre: Unisexe', 'Note de tète : Vanille, Cardamome', 'Note de coeur: Bois de Oud, encens, bois de santal', 'Tenue: Longue durée', 'Provenance: Dubai']",OUD,N/A,beaute-hygiene-sante
Generic Crème d'élargissement de pénis en mousse Maxman Ultra - 50g,4500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/064121/1.jpg?0453,Generic,"[""Type de Produit:\xa0Crème d'élargissement de pénis en mousse Maxman Ultra - 50g"", 'Excitation sexuelle plus longue', 'Améliore le désir sexuel chez les hommes.', 'Agrandir la largeur et la longueur du pénis.', 'Favorise des érections plus dures.', ""Augmente l'endurance sexuelle."", ""Empêche l'impuissance érectile et l'éjaculation prématurée."", ""Augmente les niveaux d'énergie et réduit la fatigue."", 'Pays : Tailand']",PETIT,vert,beaute-hygiene-sante
Dudu-Osun Savon Noir - Pack de 4 Savons -150 Gr,2975,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/56472/1.jpg?5232,Dudu-Osun,"[""Dudu Osun peut aussi s'utiliser aussi comme shampoing pour clarifier les cheveux. En effet, À base de karité, jus de citron , du miel et de l'aloès vera en parti, il élimine tout les résidus accumulés afin de permettre une meilleure réception des produits par les cheveux."", 'Poids 150g']",0.6,Noir,beaute-hygiene-sante
Day By Day Baume à Lèvres Men pour homme - 10g,875,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/31774/1.jpg?2887,Day By Day,"['Baume au beurre de karité', 'Assouplie', 'Sans effets brillants', 'Pour homme', '10g']",10,Bleu,beaute-hygiene-sante
"Disaar Lotion de corps blanchissante à la vitamine C, estompe la mélanine, Anti-rides, barrière cutanée",3000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/736121/1.jpg?6173,Disaar,"['Type de produit : Lait de corps', 'Volume : 230 ml', 'Ingrédient principal : VITAMINE C', 'Fonction : Hydrater', 'Ingrédient principal : Vitamine C, extrait de racine de réglisse, acide hyaluronique', 'Efficacité : blanchiment, éclaircir, hydrater, Anti-rides raffermissant, réparer la barrière cutanée']",Lotion,Orange,beaute-hygiene-sante
Generic Colle adhésif  de liaison invisible très efficace,2700,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/457001/1.jpg?5965,Generic,"['Type de Type: Colle\net Liquide décapant pour perruque', 'Taille du paquet:\n9x3x1cm', 'COLLE DE\nREMPLACEMENT POUR CHEVEUX LÉGÈRE, ADHÉSIF', 'LIAISON INVISIBLE\nPOUR LES SYSTÈMES DE POLY ET DE DENTELLE', ""NE CONTIENT PAS DE\nLATEX, DE SOLVANTS DURS OU D'INGRÉDIENTS TOXIQUES""]",colle,Blanc,beaute-hygiene-sante
"Generic Huile de Fenugrec aide à grossir le Fessier, Hanches Et Poitrines - 60 ml",2500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/77799/1.jpg?8521,Generic,"['Huile 100 % naturelle aux multiples propriétés. Utile pour le corps', 'Aide À Grossir Le Fessier, Hanches Et Poitrines', 'Capacité : 60 ml', 'Type de produit: huile de fenugrec bio', 'Particularité: idéal pour faire gonfler la poitrine , les fesses et les hanches.', ""Conseils :Effets visibles après 7 jours d'utilisation.""]",huile,neutre,beaute-hygiene-sante
Lattafa Parfum Mousuf Ramadi by Lattafa 100ml,9500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/751401/1.jpg?5717,Lattafa,"['Volume 100ml', 'Senteur : fraîche , oud', 'Marque lattafa', 'Idéal pour cadeau', 'Long durée']",Unisexe,Verte,beaute-hygiene-sante
Wokali Premium Crème Hanche - Hip Lift Up - 200 ml,1800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/83168/1.jpg?6897,Wokali,"['La crème pour hanche', 'Marque Wokali', 'Application sur les hanches et fesses', 'Efficacité: Premiers semaines', 'Pour tous types de peaux']",0.15,ROSE,beaute-hygiene-sante
Generic Lunette Photogray Homme - MKBXI Silver,7900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/876121/1.jpg?7951,Generic,"['Résistant', 'Effet déperlant', 'Vision claire', 'Vision sure la nuit', 'Confortable']",MKBXI Silver,Silver,beaute-hygiene-sante
Lanbena patte dentifrice pour  bouche  Blanchissement Dentaire,4900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/60799/1.jpg?1999,Lanbena,"['Effet blanchissant.', 'Résultat visible dès la 1ère application', 'A long terme', 'Enlève la fluorose dentaire', 'Facile à appliquer']",Blanchissement  Dentaire 60ml,N/A,beaute-hygiene-sante
Generic Kit Manicure/Pédicure Ongles - 6 Pièces,1475,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/35316/1.jpg?8153,Generic,"['Kit de soins des ongles 6 en 1 pour les soins des mains, du visage et des pieds pour répondre à tous vos besoins', 'Coupe-ongles,', 'pince à épiler,', 'ciseaux,', ""limiteur d'ongles,"", ""nettoyeur d'oreilles,"", 'pousse-cuticules.']",0.1,Inox,beaute-hygiene-sante
Light Up Lait Eclaircissant Light Up 400ml (Carotte) 400ML,1820,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/866601/1.jpg?1222,Light Up,"['Type Produit : Soin Corps', 'Marque : Light Up', 'Nom : Lait', 'Contenance : 400ML', 'Livraison à domicile ou en point relais']",Light Up,Orange,beaute-hygiene-sante
Martin Lion eau de Parfum Pour Homme - Martin Lion - 50ml,4900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/412001/1.jpg?7714,Martin Lion,"['Produit : Eau de Parfum', 'Nom : Martin Lion', 'Collection : ELITE', 'Genre : Homme', 'Contenance : 50 ML', ""les notes principales sont l'amour sans bornes de la vie"", ""des notes d'agrumes et des notes fruitées créent de la fraîcheur en tête."", 'Le rythme floral et épicé du poivre noir, des notes florales', ""et des notes aqueuses en cœur s'associe aux accords boisés du santal et du patchouli en fond de composition.""]",Parfum,Noir,beaute-hygiene-sante
"Lanbena Traitement antifongique des ongles, Essence de sérum, élimination des ongles des pieds, produits antiinfection soins de réparation",3000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/984701/1.jpg?4509,Lanbena,"['Pour le soin des ongles fissurés et rugueux', ""Lissez les ongles avec de l'eau tiède."", ""Utilisez un couteau de manucure pour réparer les rainures sur la surface de l'ongle et enlever la saleté."", ""Appliquez 3-4 gouttes d'essence pour ongles sur les ongles infectés."", ""Deux fois par jour le matin et le soir respectivement. Après 2-3 jours d'utilisation, polissez la surface des ongles et continuez à utiliser.""]",Ongle,n/a,beaute-hygiene-sante
The Ordinary - Niacinamide 10% +Zinc 1% Peau grasse,7300,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/746121/1.jpg?3573,The Ordinary,"['Élimine les boutons', 'Resserrer les pores dilatés', ""Corriger l'excès\xa0de sébum"", 'Peut être utilisé avec toute crème plus épaisse,', 'Concentré en vitamine']",SERUM,Blanc,beaute-hygiene-sante
BODY SECRET Lait De Corps Body Secret Seduce 225 Ml,890,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/43406/1.jpg?1103,BODY SECRET,"['Lait de corps Parfumé', 'Body secret', 'SEDUCE', 'Hydrate la peau tout en légèreté', 'Apaise la peau et la laisse délicatement parfumée.', 'Mélange de\xa0\xa0prune rouge et de freesia', 'Contenance 225ML']",SEDUCE,Blanc,beaute-hygiene-sante
Carmex Lèvres Roses - Classic Lip Balm Medicated,2500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/70512/1.jpg?0004,Carmex,"['Relief de confiance pour les lèvres sèches et gercées', 'Poids: 10 Gr']",0.01,Multicouleur,beaute-hygiene-sante
RtopR KIT blanchissement  dentaire liquide  biologique MINT - Blanc,4200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/635611/1.jpg?8113,RtopR,"[""Type d'article : liquide blanchissant pour les dents."", 'Effet blanchissant.', 'Efficace pour enlever las taches de thé et de café', 'Blanchiment des dents, réduction de la saleté des dents,', ""amélioration de l'hygiène buccodentaire,"", 'réduction des maladies buccales.', ""Mode d'emploi :"", 'verser deux gouttes de liquide sur un disque de coton, puis frotter le disque sur la surface des dents pendant 1 à 2 minutes. Rincer ensuite la bouche avec de l’eau tiède pendant 3 à 5 minutes.', '1 flacon de 10 ml de liquide blanchissant pour les dents.']",Mint,Blanc,beaute-hygiene-sante
Long Eau de Parfum long week ends - 30ML,4900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/703911/1.jpg?5217,Long,"['Nom : LONG WEEK-END', 'MARQUE LONG', 'Eau de parfum', 'Contenance : 36 ML', 'Parfum Baccarat']",Eau de Parfum long week ends - 30ML,Multucolor,beaute-hygiene-sante
White Tondeuse professionnel rechargeable pour barbe et cheveux avec écran,7900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/77279/1.jpg?7744,White,"['Qualité professionnelle', 'Rechargeable et à batterie interchangeable', 'Tête de coupe en metal', '1 sabots', 'Moteur silencieux et ultra puissant.', '220V, 3W', 'Bruit inferieur à 70dB']",HTC,n/a,beaute-hygiene-sante
Elite Parfum BLACK Orchid By Elite 100ML,3800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/348911/1.jpg?8744,Elite,"['Produit : Eau de Parfum', 'Nom : BLACK Orchid', 'Collection : ELITE', 'Genre : unisexe', 'Contenance : Parfum 100ml', 'TYPE: Vaporisation']",Parfum,Noir,beaute-hygiene-sante
Generic Creme LANBENA  pour cicatrice - Anti Vergetures,3700,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/983711/1.jpg?9870,Generic,"['Crème Réparation de la peau', 'Cicatrices', 'Brûlures', 'Coupures', 'Grossesse', 'Vergetures', ""Taches d'acné,"", 'Rougeurs cutanées,', 'Crème pour le visage et le corps']",Gel,N/A,beaute-hygiene-sante
Generic Pack Brosse Pour Visage - 5in1 + Masque Facial Peel Off Black - 120 Gr,4990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/40589/1.jpg?1094,Generic,"['Type de produit \u200e:\u200e Brosse Electrique pour soins de Visage 5 En 1', 'Formulation : il est composé de 5 têtes spécifiques pour un entretien optimal du visage', 'Particularité : Il garantit une bonne exfoliation, un nettoyage et un massage idéal de votre peau.', 'Capacité : 0.150kg', 'NB: piles non fournies']",pack 5in1,Rose/,beaute-hygiene-sante
Generic Lisseur Plaques Céramiques  - Noir,3500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/30899/1.jpg?6696,Generic,"['Plaques de plaques en céramique', 'Consommation électrique: 35W', 'Plage de températures: 160 - 220 ° C', 'Temps de préchauffage: 30 s', 'Spécifications: Idéal pour: Femmes ou hommes', ""Source d'alimentation: Alimentation secteur"", 'Condition requise: 220, 50 hz', 'Plaques flottantes: Oui', 'Fermeture automatique Off: Oui', 'Nombre de réglages de température: 4 Taille de la plaque: 38 (W) x 90 (L) mm', ""Type d'indicateur: DEL""]",0.2,Noir,beaute-hygiene-sante
Elite Parfum Silver Orchid By Elite 100 ML,4000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/911121/1.jpg?9857,Elite,"['Produit : Eau de Parfum', 'Nom : Silver Orchid', 'Collection : ELITE', 'Genre : unisexe', 'Contenance : Parfum 100ml', 'TYPE: Vaporisation']",Parfum,argent,beaute-hygiene-sante
BODY SECRET Gel Douche Body Secret Love Charm 225 Ml,870,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/43406/1.jpg?1102,BODY SECRET,"['Gel douche parfumé', 'Body Secret', 'Mélange de fleurs de cerisier et de pêche', 'Nettoie la peau délicatement', 'Laisse la peau douce et délicatement parfumée', 'contenance: 225ml']",LOVE CHARM,mauve,beaute-hygiene-sante
Toplait Lait Corporel Super Hydratant Toplait 500Ml,1360,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/43406/1.jpg?1104,Toplait,"['TOPLAIT', 'Hydrate en profondeur et protège la peau', 'Restaure et reconstitue l’humidité perdue', 'Protège la structure naturelle de votre peau', 'Adoucit et assouplit la peau', 'Efficace sur les peaux sèches et sensibles']",0.1,BLANC,beaute-hygiene-sante
Generic Parfum pour Homme Coffert- Elite Ameer Al Oud - 100ml + Deodorant 50 ml + Porte clé offert,4200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/647911/1.jpg?9504,Generic,"['Elite Ameer Al OUD', 'Volume : 100ml', 'Pour homme', 'Bonne senteur', 'Longue Durée']",Parfum oud,Noir,beaute-hygiene-sante
"Bioaoua BIOAQUA– Gel de blanchiment des lèvres, crème de soin pour la peau du corps rose tendre, pour les parties intimes",3000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/49289/1.jpg?7235,Bioaoua,"['Baume Lévres Roses', '100% naturelle', ""Durée variable selon l'individu"", 'Résultats satisfaisants', 'Usage sur les lévres']",Lèvre rose,Rose,beaute-hygiene-sante
Original Beurre de coco concentré - 100% Bio,4900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/892711/1.jpg?9688,Original,"['Type de produit : Huile de Coco 60ml', '100% Bio', 'Adoucie et protége la peau', ""Hydrater et fortifier ses cheveux avec l'huile de coco"", 'Efficace démaquillant', 'BEURE DE COCO']",0.1,Blanc,beaute-hygiene-sante
"Snail - Anti-rides réparateur, hydratant collagène Lotion pour le corps - Escargot",2990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/21589/1.jpg?4570,Snail,"['Produit : Lait de corps', 'Marque : Snail', 'Forme : Lotion', 'Sexe\xa0 : Femme', 'Capacité : 500 ml', 'Attributs : Anti-age']",0.5,Blanche,beaute-hygiene-sante
Generic Huile Ricin Naturel - 60ml,2000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/09799/1.jpg?3432,Generic,"['Type de Produit : Parfumerie Hygiène Soins Du Corps', 'Contenance : 60ML', 'Livraison à Domicile ou en Point Relais', 'Huile Ricin', 'Pour les soins de visage, le corps les cheveux, et les ongles']",Huile Ricin Naturel - 60ml,BEIGE,beaute-hygiene-sante
Fly Eau De Cologne Bdm Fly 150Ml Romantic,500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/148911/1.jpg?5343,Fly,"['Type de produit :\xa0Eau De Cologne Bdm Fly 150Ml Romantic', 'Marque : Fly', 'Capacité :\xa0150 ML', 'Quantité : 1', 'Bonne Senteur', 'Durable']",1,Multicolore,beaute-hygiene-sante
Generic Huile essentielle de gingembre de qualité supérieure pour amincir le ventre et brûler les graisses,5000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/232811/1.jpg?8475,Generic,"['Pour amincir, facilite la repousse des cheveux et Autres', ""Nom du produit : huile d'arôme de plante d'huile essentielle de gingembre"", 'Application : Pour fille ou femme ou homme', 'Fonction : soins de santé et soins des cheveux', 'Numéro de modèle: MZ21', 'Ingrédient : Gingembre', 'Paquet : boîte de couleur', 'Format : 30 ml']",Huile essentielle de gingembre de qualité supérieure pour amincir le ventre et brûler les graisses,Neutre,beaute-hygiene-sante
Generic Lisseur cheveux CREPUS - Peigne électrique chauffante,7500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/192121/1.jpg?1028,Generic,"['The heating speed is fast, and the preheating time is 1 minute.', 'Anti-scald design.', 'Use wet or dry.', 'The tail can be rotated freely 360°.', 'Various temperature levels.']",lisseur à cheveux,noir or,beaute-hygiene-sante
SoftSheen Carson Gel Cheveux pour les hommes sportin wave gel pommade - 99.2g,2900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/05606/1.jpg?6466,SoftSheen Carson,"['Petrolatum, Eau - Aqua, Glycérine, Ceteareth-20, Huile minérale - Paraffinum Liquidum, Polysorbate 20, Oleth-5, Propylèneglycol, Paraffine, Lanoline hydroxylée, Oleth-10, Cire microcristalline - Cera Microcristallina, Fragrance - Parfum, Parfum , Propylparaben, salicylate de benzyle, hexyl cinnamal, linalol, citronellol, géraniol, amyl cinnamal, benzoate de benzyle, citral, alcool benzylique', 'Humidifiez les cheveux avec une serviette chaude pour les ramollir.', ""Frottez la quantité de pommade Sportin 'Waves en forme\xa0 en argent dans les mains jusqu’à obtenir une couche uniforme. Travaillez dans les cheveux dans le sens désiré."", 'Badigeonner dans le style désiré']",gel,beige,beaute-hygiene-sante
